매물번호,보증금,월세,관리비,전용면적,노후도,해당층,전체층,엘리베이터,방향,위도,경도,주소,옵션_냉장고,옵션_침대,옵션_전자레인지,옵션_에어컨,옵션_세탁기,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m)
47634041,70,11,9.0,26.45,6.0,3,4,False,W,35.8255407739022,128.722147638039,경상북도 경산시 옥산동,True,False,False,True,True,1099.0,356.0,49.0,62.0,1045.0,146.0,73.0
47634031,100,13,9.0,23.14,6.0,3,4,False,SW,35.8274879182728,128.72967107118,경상북도 경산시 옥산동,True,False,False,True,True,739.0,381.0,185.0,291.0,807.0,290.0,192.0
47634021,300,25,5.0,40.0,7.0,2,3,False,S,35.8220075082946,128.718718848552,경상북도 경산시 옥산동,True,False,False,True,True,1596.0,63.0,263.0,105.0,1427.0,157.0,65.0
47633723,200,31,5.0,27.0,6.0,2,4,False,SW,35.8394956093357,128.759238550287,경상북도 경산시 압량읍 부적리,True,True,True,True,True,678.0,423.0,114.0,116.0,2258.0,11.0,67.0
47629671,100,18,10.0,30.0,6.0,2,4,False,N,35.8172003935159,128.755291068147,경상북도 경산시 사동,True,True,False,True,True,2133.0,183.0,104.0,196.0,2503.0,109.0,180.0
47629324,100,16,9.0,26.45,6.0,3,4,False,SW,35.8229492876268,128.723261177278,경상북도 경산시 옥산동,True,True,True,True,True,1317.0,56.0,68.0,82.0,1347.0,161.0,29.0
47625606,300,50,5.0,33.06,6.0,4,5,True,E,35.8390348761498,128.757415294553,경상북도 경산시 조영동,True,True,True,True,True,513.0,260.0,98.0,57.0,2086.0,98.0,154.0
47623307,200,33,5.0,38.0,6.0,4,4,False,S,35.8386866609946,128.757749354472,경상북도 경산시 조영동,True,True,True,True,True,516.0,298.0,124.0,73.0,2102.0,138.0,182.0
47619575,200,36,9.0,49.59,6.0,3,4,False,S,35.812296765575,128.76104778245,경상북도 경산시 사동,True,True,True,True,True,2767.0,118.0,16.0,197.0,3255.0,118.0,69.0
47617934,150,29,5.0,29.75,27.0,1,3,False,S,35.8400571031729,128.752937790713,경상북도 경산시 조영동,True,True,True,True,True,420.0,114.0,87.0,279.0,1757.0,98.0,140.0
47617074,300,26,9.0,30.5,6.0,2,4,False,S,35.8103764792821,128.759219384801,경상북도 경산시 사동,True,True,False,True,True,2937.0,185.0,94.0,107.0,3300.0,25.0,113.0
47615705,70,22,5.0,20.1,6.0,1,3,False,NE,35.8403923468347,128.753078083755,경상북도 경산시 조영동,True,True,True,True,True,458.0,141.0,112.0,300.0,1785.0,99.0,103.0
47614313,100,23,5.0,22.5,6.0,1,3,False,SE,35.8419433633431,128.751638506761,경상북도 경산시 임당동,True,True,True,True,True,640.0,318.0,159.0,516.0,1762.0,52.0,169.0
47613198,200,38,0.0,30.0,6.0,2,3,False,S,35.8386281989666,128.754313930231,경상북도 경산시 조영동,True,True,True,True,True,293.0,84.0,65.0,80.0,1807.0,91.0,187.0
47613095,200,35,0.0,30.0,6.0,3,4,False,SE,35.8392217870554,128.759495008596,경상북도 경산시 압량읍 부적리,True,True,True,True,True,682.0,358.0,130.0,140.0,2270.0,39.0,105.0
47611100,200,30,5.0,29.75,6.0,4,4,False,W,35.822573341308896,128.75737622299005,경상북도 경산시 삼풍동,True,True,True,True,True,1577.0,245.0,183.0,319.0,2286.0,128.0,311.0
47610353,150,33,0.0,30.0,6.0,1,3,False,S,35.8406172765717,128.753626980724,경상북도 경산시 조영동,True,True,True,True,True,488.0,157.0,92.0,296.0,1840.0,131.0,54.0
47609724,150,34,0.0,30.0,7.0,1,3,False,W,35.8400571031729,128.752937790713,경상북도 경산시 조영동,True,True,True,True,True,420.0,114.0,87.0,279.0,1757.0,98.0,140.0
47609569,200,30,0.0,28.0,6.0,3,4,False,S,35.840076312331,128.756958850487,경상북도 경산시 조영동,True,True,True,True,True,561.0,231.0,19.0,40.0,2088.0,96.0,106.0
47609530,200,40,0.0,30.0,6.0,2,3,False,E,35.8391053565248,128.751156772356,경상북도 경산시 대동,True,True,True,True,True,350.0,224.0,126.0,319.0,1566.0,97.0,327.0
47609288,200,27,8.0,25.0,6.0,3,4,False,E,35.8392217870554,128.759495008596,경상북도 경산시 압량읍 부적리,True,True,True,True,True,682.0,358.0,130.0,140.0,2270.0,39.0,105.0
47608381,300,43,10.0,30.0,6.0,3,4,False,W,35.8404779001754,128.756894002318,경상북도 경산시 조영동,True,True,True,True,True,592.0,203.0,26.0,81.0,2100.0,69.0,110.0
47606390,200,30,8.0,26.44,6.0,2,2,False,W,35.8391053565248,128.751156772356,경상북도 경산시 대동,True,True,True,True,True,350.0,224.0,126.0,319.0,1566.0,97.0,327.0
47602941,100,20,7.0,20.0,6.0,2,3,False,S,35.8398574463648,128.751044708729,경상북도 경산시 대동,True,True,True,True,True,430.0,245.0,208.0,387.0,1595.0,108.0,287.0
47601877,500,26,9.0,35.5,6.0,2,4,False,SW,35.8193121595953,128.748654515242,경상북도 경산시 계양동,True,False,False,True,True,1781.0,177.0,59.0,412.0,1928.0,154.0,36.0
47599538,200,25,5.0,22.5,6.0,3,3,False,SE,35.8411130244437,128.753241470739,경상북도 경산시 임당동,True,True,True,True,True,539.0,180.0,155.0,361.0,1836.0,92.0,56.0
47595859,200,39,5.0,26.45,6.0,4,4,False,E,35.8373416662734,128.751157397616,경상북도 경산시 대동,True,True,True,True,True,194.0,305.0,12.0,203.0,1491.0,113.0,241.0
47595658,200,29,5.0,26.45,6.0,2,4,False,S,35.8407867376239,128.755141590639,경상북도 경산시 조영동,True,True,True,True,True,542.0,93.0,62.0,218.0,1971.0,63.0,113.0
47595607,200,40,5.0,27.0,6.0,2,3,False,NW,35.8391006216776,128.753933785512,경상북도 경산시 조영동,True,True,True,True,True,329.0,29.0,12.0,141.0,1794.0,43.0,219.0
47594084,300,40,10.0,36.36,6.0,2,4,False,SE,35.8392882215571,128.756432833482,경상북도 경산시 조영동,True,True,True,True,True,465.0,170.0,14.0,92.0,2012.0,14.0,188.0
47590746,100,23,5.0,23.14,6.0,1,3,False,E,35.8387264464297,128.754441812874,경상북도 경산시 조영동,True,True,True,True,True,308.0,71.0,67.0,79.0,1822.0,96.0,201.0
47590741,200,30,5.0,23.14,6.0,3,4,False,E,35.8381484256469,128.752919691609,경상북도 경산시 대동,True,True,True,True,True,208.0,134.0,61.0,134.0,1671.0,45.0,150.0
47590734,200,29,5.0,23.14,6.0,3,4,False,SE,35.8399884143587,128.759418316543,경상북도 경산시 압량읍 부적리,True,True,True,True,True,721.0,273.0,60.0,104.0,2291.0,67.0,44.0
47589953,300,33,5.0,27.0,6.0,3,4,True,NW,35.8400148615836,128.761051278855,경상북도 경산시 압량읍 부적리,True,True,True,True,True,848.0,299.0,111.0,180.0,2431.0,184.0,129.0
47589418,200,35,5.0,23.14,6.0,3,4,False,SW,35.8382540618809,128.759581754762,경상북도 경산시 조영동,True,True,True,True,True,645.0,466.0,38.0,190.0,2247.0,37.0,208.0
47587985,200,30,9.0,20.0,6.0,4,4,False,S,35.8382540618816,128.759581754762,경상북도 경산시 조영동,True,True,True,True,True,645.0,466.0,38.0,190.0,2247.0,37.0,208.0
47587906,200,32,8.0,20.0,6.0,2,4,False,E,35.8382540618816,128.759581754762,경상북도 경산시 조영동,True,True,True,True,True,645.0,466.0,38.0,190.0,2247.0,37.0,208.0
47587872,500,35,10.0,45.0,6.0,3,4,False,SW,35.8456209049899,128.758290432917,경상북도 경산시 압량읍 부적리,True,True,True,True,True,1149.0,241.0,80.0,546.0,2488.0,140.0,320.0
47587817,200,32,5.0,27.0,6.0,2,4,False,SE,35.8407644449356,128.756654522964,경상북도 경산시 조영동,True,True,True,True,True,605.0,167.0,62.0,119.0,2093.0,75.0,140.0
47587784,100,28,5.0,27.0,6.0,3,4,False,SE,35.8400589135429,128.756077977503,경상북도 경산시 조영동,True,True,True,True,True,511.0,158.0,62.0,108.0,2014.0,51.0,184.0
47587600,300,35,10.0,30.0,6.0,1,3,False,S,35.8233248697366,128.754404561486,경상북도 경산시 삼풍동,True,True,True,True,True,1447.0,158.0,138.0,266.0,2014.0,140.0,241.0
47587558,100,20,5.0,30.0,6.0,2,3,False,S,35.8225556862374,128.756136825413,경상북도 경산시 삼풍동,True,True,True,True,True,1554.0,197.0,75.0,234.0,2192.0,61.0,254.0
47587553,100,20,5.0,30.0,6.0,3,3,False,S,35.822554705017,128.75613613992,경상북도 경산시 삼풍동,True,True,True,True,True,1554.0,196.0,75.0,234.0,2192.0,61.0,254.0
47587147,100,25,5.0,34.0,6.0,2,3,False,S,35.8222246705001,128.756934253447,경상북도 경산시 삼풍동,True,True,True,True,True,1605.0,190.0,140.0,264.0,2272.0,72.0,256.0
47579043,100,25,5.0,26.45,6.0,3,3,False,SE,35.8223008036294,128.756836461685,경상북도 경산시 삼풍동,True,True,True,True,True,1595.0,193.0,131.0,262.0,2260.0,73.0,258.0
47578802,100,25,7.0,20.0,6.0,3,4,False,S,35.8379795561608,128.758420107382,경상북도 경산시 조영동,True,True,True,True,True,536.0,381.0,73.0,155.0,2138.0,137.0,235.0
47577645,300,37,8.0,30.0,6.0,2,4,True,S,35.8425554903905,128.759378184807,경상북도 경산시 압량읍 부적리,True,True,True,True,True,913.0,26.0,151.0,247.0,2400.0,106.0,67.0
47577434,200,26,7.0,20.0,6.0,2,4,False,E,35.840091324207,128.759578183537,경상북도 경산시 압량읍 부적리,True,True,True,True,True,740.0,261.0,42.0,116.0,2309.0,83.0,58.0
47577395,200,27,8.0,20.0,6.0,1,3,False,S,35.8389809379283,128.754144629484,경상북도 경산시 조영동,True,True,True,True,True,322.0,52.0,30.0,118.0,1807.0,63.0,222.0
47576168,100,25,5.0,29.75,6.0,3,4,False,NW,35.8217299223371,128.757866701383,경상북도 경산시 삼풍동,True,True,True,True,True,1679.0,218.0,232.0,318.0,2373.0,136.0,282.0
47574924,500,40,10.0,27.0,6.0,4,4,False,SE,35.8471093907278,128.761107111628,경상북도 경산시 압량읍 부적리,True,False,True,True,True,1416.0,92.0,233.0,566.0,2791.0,429.0,143.0
47574867,300,32,5.0,27.0,6.0,4,4,False,SW,35.8409652299403,128.755439023677,경상북도 경산시 조영동,True,True,True,True,True,571.0,78.0,55.0,207.0,2003.0,38.0,134.0
47574586,200,30,5.0,26.44,6.0,1,3,False,E,35.83965570725316,128.75239663753862,경상북도 경산시 조영동,True,True,True,True,True,378.0,123.0,108.0,288.0,1693.0,32.0,205.0
47571371,100,21,9.0,40.0,6.0,3,4,False,NE,35.8158422896725,128.763238804796,경상북도 경산시 사동,True,True,True,True,True,2457.0,320.0,144.0,616.0,3144.0,273.0,121.0
47571349,150,28,5.0,22.5,6.0,1,3,False,S,35.8406172765717,128.753626980724,경상북도 경산시 조영동,True,True,True,True,True,488.0,157.0,92.0,296.0,1840.0,131.0,54.0
47571180,200,35,0.0,30.0,6.0,2,3,False,W,35.8405402920606,128.753542504211,경상북도 경산시 조영동,True,True,True,True,True,478.0,149.0,93.0,292.0,1829.0,127.0,65.0
47571131,200,32,0.0,30.0,6.0,3,3,False,S,35.8409805199581,128.753836842393,경상북도 경산시 조영동,True,True,True,True,True,530.0,138.0,111.0,326.0,1876.0,125.0,10.0
47570984,100,30,0.0,32.0,6.0,2,3,False,E,35.8405315896811,128.754089246444,경상북도 경산시 조영동,True,True,True,True,True,,,,,,,
47570341,500,36,0.0,49.59,6.0,3,4,True,NW,35.811284448162304,128.76005686058278,경상북도 경산시 사동,True,True,False,True,True,2854.0,135.0,77.0,81.0,3275.0,102.0,77.0
47570328,1000,36,9.0,50.0,6.0,3,4,True,S,35.81724753950234,128.75800229776786,경상북도 경산시 사동,True,True,True,True,True,2166.0,250.0,82.0,437.0,2679.0,46.0,108.0
47569529,70,16,5.0,20.1,6.0,1,3,False,NW,35.8411134757347,128.752141960586,경상북도 경산시 임당동,True,True,True,True,True,542.0,252.0,224.0,415.0,1750.0,18.0,155.0
47569255,200,32,5.0,27.0,6.0,2,4,False,S,35.8397517838038,128.762295361595,경상북도 경산시 압량읍 부적리,True,True,True,True,True,934.0,255.0,47.0,201.0,2529.0,214.0,79.0
47569137,200,35,5.0,27.0,6.0,3,4,False,SW,35.8382540618816,128.759581754762,경상북도 경산시 조영동,True,True,True,True,True,645.0,466.0,38.0,190.0,2247.0,37.0,208.0
47568987,200,33,5.0,27.0,6.0,3,4,False,NE,35.8407644449356,128.756654522964,경상북도 경산시 조영동,True,True,True,True,True,605.0,167.0,62.0,119.0,2093.0,75.0,140.0
47567984,200,26,9.0,50.0,6.0,2,4,False,S,35.8139121837332,128.730862099957,경상북도 경산시 옥곡동,True,False,False,True,True,2251.0,162.0,143.0,169.0,2162.0,120.0,160.0
47563202,100,25,5.0,33.0,20.0,3,3,False,S,35.8447005467169,128.756365152493,경상북도 경산시 압량읍 부적리,True,True,True,True,True,989.0,359.0,240.0,529.0,2287.0,116.0,384.0
47560410,200,30,0.0,30.0,6.0,1,3,False,S,35.8385426361364,128.750969103647,경상북도 경산시 대동,True,True,True,True,True,304.0,252.0,87.0,285.0,1524.0,70.0,307.0
47558031,100,16,9.0,33.5,6.0,1,3,False,NW,35.8163770562557,128.76256048011,경상북도 경산시 사동,True,True,True,True,True,2379.0,275.0,75.0,634.0,3059.0,204.0,47.0
47558030,200,26,9.0,49.56,6.0,3,4,False,S,35.816053075972,128.763072091114,경상북도 경산시 사동,True,True,True,True,True,2430.0,309.0,123.0,627.0,3118.0,254.0,93.0
47558029,1000,31,9.0,45.5,6.0,3,4,False,S,35.8095717205163,128.759844596884,경상북도 경산시 사동,True,True,True,True,True,3036.0,112.0,49.0,98.0,3405.0,112.0,132.0
47558028,500,36,9.0,49.56,6.0,3,4,True,S,35.8112838256423,128.760056293683,경상북도 경산시 사동,True,True,False,True,True,2854.0,135.0,77.0,81.0,3275.0,103.0,77.0
47558012,200,28,9.0,33.05,6.0,2,4,False,S,35.8097727727191,128.759394575471,경상북도 경산시 사동,True,False,False,True,True,3005.0,119.0,28.0,110.0,3362.0,75.0,135.0
47558011,1000,26,9.0,49.56,6.0,3,4,False,NE,35.8110823102147,128.760180950181,경상북도 경산시 사동,True,False,False,True,True,2878.0,126.0,99.0,86.0,3299.0,126.0,52.0
47557988,200,29,9.0,33.05,6.0,2,4,False,S,35.8105790289368,128.759584171563,경상북도 경산시 사동,True,True,False,True,True,2921.0,195.0,119.0,79.0,3305.0,64.0,77.0
47557740,300,31,9.0,50.0,6.0,2,4,False,S,35.8097374808418,128.759238475581,경상북도 경산시 사동,True,True,False,True,True,3007.0,114.0,24.0,124.0,3356.0,72.0,148.0
47556692,200,24,9.0,39.67,6.0,4,4,False,S,35.8308998462069,128.747458622594,경상북도 경산시 계양동,True,True,True,True,True,677.0,696.0,129.0,844.0,1102.0,155.0,184.0
47556631,500,36,9.0,49.59,6.0,3,4,False,S,35.817441218768,128.75808667108,경상북도 경산시 사동,True,True,False,True,True,2147.0,263.0,94.0,443.0,2671.0,69.0,104.0
47556412,2000,21,9.0,56.2,6.0,4,4,False,NW,35.8172737868734,128.748265827404,경상북도 경산시 계양동,True,True,False,True,True,1981.0,351.0,183.0,405.0,2092.0,202.0,196.0
47556174,200,28,6.0,23.14,6.0,3,3,False,NW,35.8379810484763,128.753082894221,경상북도 경산시 대동,True,True,True,True,True,191.0,145.0,37.0,110.0,1678.0,68.0,127.0
47549217,100,16,9.0,29.5,6.0,2,3,False,SW,35.8162160278671,128.762670875616,경상북도 경산시 사동,True,True,True,True,True,2400.0,279.0,85.0,623.0,3078.0,215.0,65.0
47545655,200,28,5.0,27.0,6.0,2,2,True,NW,35.8397707966362,128.751369721666,경상북도 경산시 대동,True,True,True,True,True,411.0,214.0,188.0,362.0,1616.0,77.0,267.0
47536129,200,35,0.0,30.0,6.0,2,4,False,SE,35.8381181814194,128.752892687269,경상북도 경산시 대동,True,True,True,True,True,205.0,138.0,60.0,132.0,1667.0,48.0,149.0
47536007,200,40,5.0,30.0,6.0,2,4,False,E,35.8369375397417,128.752292685289,경상북도 경산시 대동,True,True,True,True,True,89.0,280.0,51.0,93.0,1575.0,108.0,136.0
47535035,150,33,0.0,30.0,7.0,2,3,False,S,35.8378024582009,128.754433967554,경상북도 경산시 조영동,True,True,True,True,True,221.0,172.0,14.0,72.0,1788.0,63.0,103.0
47535014,100,32,0.0,30.0,6.0,2,3,False,S,35.8395320698366,128.751068100556,경상북도 경산시 대동,True,True,True,True,True,396.0,235.0,173.0,358.0,1580.0,97.0,304.0
47534910,200,39,0.0,30.0,6.0,4,4,False,S,35.8407644449356,128.756654522964,경상북도 경산시 조영동,True,True,True,True,True,605.0,167.0,62.0,119.0,2093.0,75.0,140.0
47532349,200,35,9.0,26.45,6.0,1,4,False,NE,35.8393211364746,128.7531585693364,경상북도 경산시 조영동,True,True,True,True,True,340.0,45.0,42.0,210.0,1740.0,39.0,204.0
47528702,900,63,3.0,40.2,6.0,11,15,True,SE,35.8336558461309,128.736283083887,경상북도 경산시 중방동,True,False,True,True,True,434.0,362.0,77.0,109.0,102.0,107.0,44.0
47526973,200,26,9.0,40.0,6.0,2,4,False,NW,35.8205506016499,128.732771329117,경상북도 경산시 중방동,True,True,True,True,True,1553.0,90.0,97.0,202.0,1405.0,196.0,151.0
47526911,100,20,9.0,49.59,6.0,3,4,False,S,35.8222075097867,128.739843400709,경상북도 경산시 중방동,True,True,False,True,True,1328.0,256.0,203.0,244.0,1261.0,219.0,194.0
47526906,200,28,9.0,39.67,6.0,2,4,False,S,35.8100857333022,128.759499275934,경상북도 경산시 사동,True,True,False,True,True,2973.0,155.0,64.0,86.0,3341.0,57.0,105.0
47526807,100,18,9.0,39.67,6.0,3,4,False,S,35.826258389293,128.727637283352,경상북도 경산시 옥산동,True,True,True,True,True,869.0,187.0,87.0,179.0,1032.0,137.0,152.0
47513696,500,34,9.0,35.5,6.0,2,4,False,SW,35.8247232052924,128.739375502564,경상북도 경산시 중방동,True,False,False,True,True,1054.0,386.0,107.0,168.0,983.0,36.0,89.0
47509056,200,28,5.0,27.0,6.0,3,4,True,NE,35.8400713261704,128.759110051194,경상북도 경산시 압량읍 부적리,True,True,True,True,True,704.0,268.0,78.0,75.0,2268.0,71.0,16.0
47490822,100,30,5.0,23.14,7.0,3,3,False,S,35.8378143531169,128.751506539883,경상북도 경산시 대동,True,True,True,True,True,210.0,247.0,37.0,197.0,1538.0,62.0,226.0
47484796,200,40,5.0,26.45,6.0,2,4,False,NW,35.8392730233987,128.750868403338,경상북도 경산시 대동,True,True,True,True,True,378.0,250.0,155.0,351.0,1551.0,116.0,335.0
47481978,300,31,9.0,35.5,6.0,2,4,False,SW,35.8185087606964,128.749765640974,경상북도 경산시 계양동,True,False,False,True,True,1903.0,173.0,146.0,284.0,2060.0,26.0,63.0
47481794,100,27,5.0,26.45,6.0,1,3,False,E,35.83898822610862,128.7529352950363,경상북도 경산시 조영동,True,True,True,True,True,302.0,68.0,31.0,209.0,1706.0,48.0,234.0
47475012,300,25,9.9,25.0,6.0,4,4,True,N,35.8451082000229,128.708088842982,대구시 수성구 매호동,True,False,True,True,True,553.0,121.0,39.0,516.0,708.0,233.0,450.0
47472042,100,28,5.0,26.45,6.0,3,4,False,NE,35.8381491845981,128.751502171386,경상북도 경산시 대동,True,True,True,True,True,241.0,226.0,24.0,220.0,1551.0,49.0,243.0
47467639,200,40,0.0,28.0,6.0,3,4,False,W,35.8382540618816,128.759581754762,경상북도 경산시 조영동,True,True,True,True,True,645.0,466.0,38.0,190.0,2247.0,37.0,208.0
47467446,200,38,0.0,30.0,6.0,3,4,False,S,35.8403106927139,128.756558414277,경상북도 경산시 조영동,True,True,True,True,True,559.0,194.0,32.0,83.0,2065.0,90.0,139.0
47419022,100,27,0.0,29.8,6.0,2,4,False,S,35.838700492565,128.760134442261,경상북도 경산시 압량읍 부적리,True,True,True,True,True,709.0,418.0,108.0,209.0,2309.0,37.0,184.0
47377992,1000,46,9.0,49.56,6.0,3,4,True,S,35.8208731868864,128.73451533545,경상북도 경산시 서상동,True,False,False,True,True,1567.0,74.0,32.0,153.0,1350.0,91.0,178.0
47335672,200,30,5.0,34.0,6.0,3,4,False,S,35.8225724727927,128.75737399092,경상북도 경산시 삼풍동,True,True,True,True,True,1577.0,245.0,183.0,319.0,2286.0,128.0,311.0
47292208,200,34,5.0,30.0,6.0,3,4,False,SW,35.8386709827854,128.757465920057,경상북도 경산시 조영동,True,True,True,True,True,493.0,273.0,99.0,84.0,2078.0,116.0,190.0
47265660,150,30,5.0,26.45,7.0,2,3,False,E,35.839872435213685,128.75211809134353,경상북도 경산시 조영동,True,True,True,True,True,405.0,156.0,139.0,322.0,1681.0,46.0,206.0
47259687,150,29,5.0,23.14,7.0,3,3,False,W,35.8400571031729,128.752937790713,경상북도 경산시 조영동,True,True,True,True,True,420.0,114.0,87.0,279.0,1757.0,98.0,140.0
47258067,200,25,5.0,26.45,6.0,4,4,False,E,35.8379224373462,128.754239954949,경상북도 경산시 조영동,True,True,True,True,True,221.0,153.0,1.0,80.0,1775.0,67.0,110.0
47234725,1000,30,9.0,49.0,6.0,2,4,False,SW,35.8205589238034,128.749956914579,경상북도 경산시 계양동,True,False,False,True,True,1706.0,79.0,110.0,336.0,1899.0,114.0,161.0
47234521,500,51,,59.5,6.0,2,4,False,S,35.8095022830291,128.759171003505,경상북도 경산시 사동,True,True,True,True,True,3031.0,88.0,13.0,144.0,3372.0,88.0,167.0
47228522,300,36,9.0,35.5,6.0,2,4,False,SW,35.839341310672,128.761515804316,경상북도 경산시 압량읍 부적리,True,False,False,True,True,852.0,335.0,119.0,243.0,2448.0,180.0,157.0
47225848,300,38,9.0,49.59,6.0,2,4,False,S,35.8097727727184,128.759394575472,경상북도 경산시 사동,True,True,True,True,True,3005.0,119.0,28.0,110.0,3362.0,75.0,135.0
47224853,200,27,9.0,33.05,6.0,3,4,False,S,35.8324896973947,128.745983763936,경상북도 경산시 계양동,True,True,True,True,True,478.0,547.0,10.0,818.0,946.0,232.0,168.0
47176939,200,26,9.0,39.67,6.0,2,4,False,S,35.8324376444102,128.745646661195,경상북도 경산시 계양동,True,True,True,True,True,453.0,516.0,22.0,846.0,916.0,212.0,172.0
47172765,200,37,5.0,26.44,6.0,1,3,False,W,35.8405578751805,128.753294767857,경상북도 경산시 조영동,True,True,True,True,True,478.0,154.0,113.0,305.0,1811.0,106.0,76.0
47172291,100,21,5.0,19.83,7.0,1,3,False,W,35.8396364764127,128.755997171813,경상북도 경산시 조영동,True,True,True,True,True,469.0,134.0,59.0,113.0,1989.0,31.0,203.0
47168980,100,19,9.0,33.06,6.0,2,4,False,S,35.8119435188157,128.759860878584,경상북도 경산시 사동,True,True,True,True,True,2778.0,168.0,25.0,88.0,3209.0,30.0,152.0
47166398,100,30,5.0,26.44,6.0,1,3,False,W,35.8389043000342,128.753036258949,경상북도 경산시 조영동,True,True,True,True,True,293.0,64.0,22.0,197.0,1711.0,42.0,223.0
47085625,200,35,8.0,30.0,6.0,1,3,False,SW,35.8395789669603,128.752004950788,경상북도 경산시 조영동,True,True,True,True,True,375.0,153.0,132.0,312.0,1658.0,18.0,235.0
47032249,100,27,5.0,26.44,6.0,2,4,False,S,35.84095602720419,128.75690078594087,경상북도 경산시 압량읍 부적리,True,True,True,True,True,635.0,175.0,79.0,132.0,2122.0,63.0,130.0
47020053,200,35,9.0,30.0,6.0,2,4,False,W,35.8385243350289,128.757628464728,경상북도 경산시 조영동,True,True,True,True,True,497.0,292.0,109.0,93.0,2087.0,137.0,202.0
47012228,100,30,5.0,23.14,7.0,3,3,False,E,35.8393289124989,128.752541949718,경상북도 경산시 조영동,True,True,True,True,True,341.0,100.0,80.0,258.0,1689.0,39.0,227.0
47012210,100,27,5.0,26.45,6.0,3,3,False,E,35.8405054370424,128.752954629771,경상북도 경산시 조영동,True,True,True,True,True,470.0,157.0,128.0,317.0,1781.0,83.0,103.0
46923564,300,40,5.0,26.45,6.0,2,3,False,SE,35.8394648949215,128.753344636342,경상북도 경산시 조영동,True,True,True,True,True,357.0,39.0,21.0,207.0,1761.0,46.0,184.0
46877181,200,30,5.0,23.14,6.0,3,4,False,E,35.839893399373,128.756267557576,경상북도 경산시 조영동,True,True,True,True,True,506.0,166.0,70.0,88.0,2022.0,56.0,171.0
46760830,100,25,5.0,23.14,6.0,2,3,False,E,35.8396437468102,128.755117290019,경상북도 경산시 조영동,True,True,True,True,True,426.0,60.0,81.0,159.0,1916.0,52.0,195.0
